headers=16
lattice=1
N=4096
D=2
maxAttachments=4
folded=1
phi=0.100382
alpha=0.500000
x0_lo=0.000000
x0_hi=202.000000
x1_lo=0.000000
x1_hi=202.000000
x0_periodic=1
x1_periodic=1
seedMass=1000000000000.000000
columns=11
id,x0,x1,assignedSeedStatus,currentSeedStatus,diameter,attachments,att_1,att_2,att_3,att_4
283,149.500000,184.500000,1,1,1.000000,3,3278,2164,3432,NaN
284,77.500000,200.500000,1,1,1.000000,1,2846,NaN,NaN,NaN
285,175.500000,21.500000,1,1,1.000000,3,2460,3026,1748,NaN
286,39.500000,173.500000,1,1,1.000000,2,3268,3042,NaN,NaN
287,148.500000,157.500000,1,1,1.000000,3,1932,1224,4054,NaN
288,20.500000,152.500000,1,1,1.000000,1,1250,NaN,NaN,NaN
289,159.500000,190.500000,1,1,1.000000,2,186,917,NaN,NaN
290,80.500000,162.500000,1,1,1.000000,2,1507,1110,NaN,NaN
291,146.500000,38.500000,1,1,1.000000,2,35,4017,NaN,NaN
292,65.500000,28.500000,1,1,1.000000,3,3581,2363,3939,NaN
293,72.500000,71.500000,1,1,1.000000,2,2658,2742,NaN,NaN
294,71.500000,79.500000,1,1,1.000000,1,1315,NaN,NaN,NaN
295,58.500000,25.500000,1,1,1.000000,1,1498,NaN,NaN,NaN
296,108.500000,132.500000,1,1,1.000000,3,1051,2219,3630,NaN
297,149.500000,186.500000,1,1,1.000000,3,3879,2592,2164,NaN
298,69.500000,50.500000,1,1,1.000000,1,1106,NaN,NaN,NaN
299,147.500000,161.500000,1,1,1.000000,4,1421,2702,3656,3388
300,86.500000,8.500000,1,1,1.000000,3,535,1109,3155,NaN
301,72.500000,166.500000,1,1,1.000000,3,3453,1342,966,NaN
302,59.500000,181.500000,1,1,1.000000,3,1073,599,2480,NaN
303,99.500000,136.500000,1,1,1.000000,3,4018,557,2005,NaN
304,126.500000,12.500000,1,1,1.000000,2,379,2109,NaN,NaN
305,82.500000,174.500000,1,1,1.000000,3,1382,3247,2607,NaN
